"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0050920","GO:0050920","regulation of chemotaxis",148,0.428827994172135,1.76373280903181,0.000104952708118623,0.00379788066316202,0.00335426954694358,1659,"tags=32%, list=15%, signal=28%","ENSG00000113721/ENSG00000150455/ENSG00000137285/ENSG00000137801/ENSG00000146242/ENSG00000119630/ENSG00000185652/ENSG00000134830/ENSG00000145147/ENSG00000100600/ENSG00000133789/ENSG00000198121/ENSG00000183087/ENSG00000169508/ENSG00000099250/ENSG00000174600/ENSG00000170962/ENSG00000075213/ENSG00000089060/ENSG00000127129/ENSG00000169313/ENSG00000138623/ENSG00000070193/ENSG00000185033/ENSG00000166923/ENSG00000148400/ENSG00000153993/ENSG00000121966/ENSG00000120129/ENSG00000182578/ENSG00000092421/ENSG00000166900/ENSG00000125266/ENSG00000128052/ENSG00000168758/ENSG00000105894/ENSG00000100034/ENSG00000167207/ENSG00000156427/ENSG00000107562/ENSG00000112562/ENSG00000143434/ENSG00000082684/ENSG00000167680/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340"
"GO:0002042","GO:0002042","cell migration involved in sprouting angiogenesis",42,0.638148080717633,2.11393961081784,0.000105082508533928,0.00379788066316202,0.00335426954694358,1447,"tags=38%, list=13%, signal=33%","ENSG00000137801/ENSG00000179388/ENSG00000145147/ENSG00000099250/ENSG00000128917/ENSG00000100292/ENSG00000166923/ENSG00000148400/ENSG00000100065/ENSG00000006638/ENSG00000173269/ENSG00000125266/ENSG00000128052/ENSG00000123358/ENSG00000135046/ENSG00000048052"
"GO:0006275","GO:0006275","regulation of DNA replication",80,-0.59196033770034,-1.80606033607521,0.000109650139931859,0.00391012398997008,0.00345340230185391,2373,"tags=46%, list=21%, signal=37%","ENSG00000183765/ENSG00000140534/ENSG00000141510/ENSG00000128908/ENSG00000113575/ENSG00000084073/ENSG00000204371/ENSG00000136238/ENSG00000152193/ENSG00000138375/ENSG00000111445/ENSG00000069275/ENSG00000134452/ENSG00000165283/ENSG00000135336/ENSG00000256525/ENSG00000176208/ENSG00000146648/ENSG00000049541/ENSG00000006634/ENSG00000182156/ENSG00000198783/ENSG00000112312/ENSG00000133119/ENSG00000164815/ENSG00000136982/ENSG00000132646/ENSG00000159147/ENSG00000112029/ENSG00000165891/ENSG00000171320/ENSG00000129173/ENSG00000168802/ENSG00000161692/ENSG00000111732/ENSG00000145386/ENSG00000138798"
"GO:0046605","GO:0046605","regulation of centrosome cycle",39,-0.685683656633145,-1.86784874958623,0.000115111966177951,0.00406842385208683,0.00359321196252437,1212,"tags=28%, list=11%, signal=25%","ENSG00000169136/ENSG00000141577/ENSG00000151849/ENSG00000147316/ENSG00000163611/ENSG00000178295/ENSG00000087586/ENSG00000111554/ENSG00000142731/ENSG00000123473/ENSG00000162063"
"GO:0022412","GO:0022412","cellular process involved in reproduction in multicellular organism",194,-0.490042562736526,-1.63436204893482,0.00011561047401705,0.00406842385208683,0.00359321196252437,1725,"tags=29%, list=15%, signal=25%","ENSG00000134278/ENSG00000132475/ENSG00000173809/ENSG00000181378/ENSG00000182749/ENSG00000204991/ENSG00000120498/ENSG00000144061/ENSG00000272514/ENSG00000149311/ENSG00000144451/ENSG00000047188/ENSG00000141577/ENSG00000134874/ENSG00000177707/ENSG00000110492/ENSG00000088986/ENSG00000198783/ENSG00000164113/ENSG00000143452/ENSG00000168556/ENSG00000198765/ENSG00000163661/ENSG00000161594/ENSG00000255346/ENSG00000095002/ENSG00000136492/ENSG00000137090/ENSG00000112530/ENSG00000100918/ENSG00000160207/ENSG00000158169/ENSG00000104044/ENSG00000133101/ENSG00000188372/ENSG00000077800/ENSG00000001626/ENSG00000137819/ENSG00000170820/ENSG00000112029/ENSG00000112981/ENSG00000100078/ENSG00000160188/ENSG00000174948/ENSG00000152670/ENSG00000121621/ENSG00000157456/ENSG00000087586/ENSG00000122641/ENSG00000112742/ENSG00000101489/ENSG00000131747/ENSG00000256453/ENSG00000141384/ENSG00000166851/ENSG00000017427/ENSG00000134057"
"GO:0051606","GO:0051606","detection of stimulus",148,-0.509720712973838,-1.66294406058069,0.00012188683101521,0.00426125920980625,0.00376352320327665,2615,"tags=42%, list=23%, signal=33%","ENSG00000163918/ENSG00000095464/ENSG00000109943/ENSG00000170558/ENSG00000010810/ENSG00000101188/ENSG00000169962/ENSG00000070950/ENSG00000143919/ENSG00000073060/ENSG00000143799/ENSG00000103241/ENSG00000137601/ENSG00000122733/ENSG00000104321/ENSG00000126001/ENSG00000179002/ENSG00000111445/ENSG00000006128/ENSG00000156194/ENSG00000180245/ENSG00000132383/ENSG00000120049/ENSG00000062822/ENSG00000061794/ENSG00000163485/ENSG00000149269/ENSG00000164418/ENSG00000021300/ENSG00000109047/ENSG00000049541/ENSG00000112599/ENSG00000130711/ENSG00000132932/ENSG00000130561/ENSG00000160226/ENSG00000116745/ENSG00000104237/ENSG00000198400/ENSG00000180376/ENSG00000182450/ENSG00000106399/ENSG00000129221/ENSG00000117748/ENSG00000130943/ENSG00000083067/ENSG00000133119/ENSG00000198515/ENSG00000067715/ENSG00000132646/ENSG00000112041/ENSG00000143476/ENSG00000106633/ENSG00000102104/ENSG00000186862/ENSG00000060718/ENSG00000277481/ENSG00000105707/ENSG00000173302/ENSG00000095397/ENSG00000116703/ENSG00000086717"
"GO:0006413","GO:0006413","translational initiation",146,0.431348515853764,1.76972487529814,0.000133413439369757,0.0046339512155119,0.00409268295209481,3020,"tags=54%, list=26%, signal=40%","ENSG00000148730/ENSG00000175390/ENSG00000187840/ENSG00000231500/ENSG00000167526/ENSG00000233927/ENSG00000162244/ENSG00000164587/ENSG00000182899/ENSG00000197756/ENSG00000174748/ENSG00000125691/ENSG00000156482/ENSG00000171858/ENSG00000175376/ENSG00000142534/ENSG00000145592/ENSG00000182774/ENSG00000083845/ENSG00000221983/ENSG00000105640/ENSG00000063177/ENSG00000109475/ENSG00000112306/ENSG00000134419/ENSG00000147604/ENSG00000114391/ENSG00000198242/ENSG00000086232/ENSG00000136942/ENSG00000148303/ENSG00000108107/ENSG00000137154/ENSG00000100129/ENSG00000161016/ENSG00000105372/ENSG00000142937/ENSG00000188846/ENSG00000110700/ENSG00000173812/ENSG00000147677/ENSG00000198918/ENSG00000123908/ENSG00000166441/ENSG00000170889/ENSG00000089009/ENSG00000008988/ENSG00000171863/ENSG00000118181/ENSG00000198755/ENSG00000145425/ENSG00000174444/ENSG00000104408/ENSG00000115268/ENSG00000149273/ENSG00000163412/ENSG00000122026/ENSG00000071051/ENSG00000163682/ENSG00000142541/ENSG00000142676/ENSG00000131469/ENSG00000105193/ENSG00000197958/ENSG00000156976/ENSG00000130255/ENSG00000172809/ENSG00000205944/ENSG00000152430/ENSG00000009307/ENSG00000168028/ENSG00000149100/ENSG00000063046/ENSG00000108298/ENSG00000130811/ENSG00000137818/ENSG00000138326/ENSG00000089157/ENSG00000158092"
"GO:0051271","GO:0051271","negative regulation of cellular component movement",194,0.383180446735301,1.62287885885977,0.000145240116175999,0.00498006013734243,0.00439836465180759,1777,"tags=30%, list=16%, signal=26%","ENSG00000112175/ENSG00000162552/ENSG00000123612/ENSG00000163686/ENSG00000196090/ENSG00000137801/ENSG00000106991/ENSG00000122592/ENSG00000134830/ENSG00000145147/ENSG00000164938/ENSG00000101280/ENSG00000081189/ENSG00000146674/ENSG00000175471/ENSG00000174871/ENSG00000128917/ENSG00000075213/ENSG00000136717/ENSG00000166780/ENSG00000185532/ENSG00000138061/ENSG00000015413/ENSG00000100292/ENSG00000166923/ENSG00000139146/ENSG00000148400/ENSG00000171522/ENSG00000173334/ENSG00000120129/ENSG00000100065/ENSG00000164690/ENSG00000108187/ENSG00000006638/ENSG00000173269/ENSG00000125249/ENSG00000164741/ENSG00000153233/ENSG00000122707/ENSG00000105894/ENSG00000168675/ENSG00000159167/ENSG00000066056/ENSG00000107562/ENSG00000187391/ENSG00000123384/ENSG00000196369/ENSG00000118689/ENSG00000089820/ENSG00000143537/ENSG00000103034/ENSG00000112679/ENSG00000204472/ENSG00000152661/ENSG00000181467/ENSG00000197381/ENSG00000139567/ENSG00000107937/ENSG00000276644"
"GO:0001974","GO:0001974","blood vessel remodeling",24,0.733828704742832,2.12902230972975,0.000162964090499294,0.00555219694318934,0.00490367306846016,942,"tags=42%, list=8%, signal=38%","ENSG00000182492/ENSG00000054598/ENSG00000037280/ENSG00000081189/ENSG00000105997/ENSG00000128917/ENSG00000167601/ENSG00000070193/ENSG00000198959/ENSG00000165240"
"GO:0046479","GO:0046479","glycosphingolipid catabolic process",11,0.856312560924846,2.10320523838767,0.000241561209606348,0.00783097521323852,0.00691627884346597,999,"tags=55%, list=9%, signal=50%","ENSG00000198951/ENSG00000177628/ENSG00000102393/ENSG00000049860/ENSG00000196743/ENSG00000204386"
"GO:0062012","GO:0062012","regulation of small molecule metabolic process",324,-0.437977444445591,-1.51306869183985,0.000260189469841357,0.00823522765787821,0.00727331261692937,2621,"tags=36%, list=23%, signal=29%","ENSG00000100902/ENSG00000142507/ENSG00000094914/ENSG00000082701/ENSG00000213024/ENSG00000058804/ENSG00000069248/ENSG00000178567/ENSG00000197122/ENSG00000205629/ENSG00000108671/ENSG00000165280/ENSG00000176410/ENSG00000204264/ENSG00000100911/ENSG00000153086/ENSG00000101188/ENSG00000125845/ENSG00000165916/ENSG00000100519/ENSG00000108344/ENSG00000141510/ENSG00000181019/ENSG00000124713/ENSG00000154611/ENSG00000189403/ENSG00000136930/ENSG00000096717/ENSG00000143799/ENSG00000155561/ENSG00000058668/ENSG00000084073/ENSG00000113569/ENSG00000119938/ENSG00000099341/ENSG00000115361/ENSG00000157020/ENSG00000103254/ENSG00000175166/ENSG00000277791/ENSG00000092010/ENSG00000072310/ENSG00000114650/ENSG00000163002/ENSG00000163344/ENSG00000008018/ENSG00000084734/ENSG00000063176/ENSG00000131467/ENSG00000219607/ENSG00000168209/ENSG00000168389/ENSG00000185627/ENSG00000173208/ENSG00000089250/ENSG00000041357/ENSG00000111664/ENSG00000103035/ENSG00000143106/ENSG00000126067/ENSG00000108559/ENSG00000156521/ENSG00000067992/ENSG00000173531/ENSG00000235608/ENSG00000083535/ENSG00000166260/ENSG00000115233/ENSG00000109047/ENSG00000184207/ENSG00000173692/ENSG00000167244/ENSG00000100567/ENSG00000278540/ENSG00000112599/ENSG00000181649/ENSG00000130203/ENSG00000172893/ENSG00000087191/ENSG00000013275/ENSG00000132376/ENSG00000075188/ENSG00000093000/ENSG00000062282/ENSG00000111684/ENSG00000170522/ENSG00000170525/ENSG00000198911/ENSG00000125398/ENSG00000118137/ENSG00000167114/ENSG00000100003/ENSG00000084674/ENSG00000171631/ENSG00000109929/ENSG00000099194/ENSG00000167508/ENSG00000115687/ENSG00000012660/ENSG00000115263/ENSG00000113161/ENSG00000187097/ENSG00000100078/ENSG00000169710/ENSG00000167910/ENSG00000248746/ENSG00000160752/ENSG00000079459/ENSG00000147465/ENSG00000106633/ENSG00000149809/ENSG00000110921/ENSG00000001630/ENSG00000112972/ENSG00000017427/ENSG00000160285/ENSG00000104549/ENSG00000073734"
"GO:0090068","GO:0090068","positive regulation of cell cycle process",197,-0.47308847516794,-1.58055629315043,0.000274284240688668,0.00863027296143343,0.00762221468861139,1425,"tags=22%, list=12%, signal=19%","ENSG00000176208/ENSG00000100823/ENSG00000053900/ENSG00000149311/ENSG00000115738/ENSG00000146648/ENSG00000167244/ENSG00000109132/ENSG00000106462/ENSG00000006634/ENSG00000103056/ENSG00000151849/ENSG00000075218/ENSG00000124688/ENSG00000181965/ENSG00000137090/ENSG00000176749/ENSG00000146670/ENSG00000164109/ENSG00000132646/ENSG00000178999/ENSG00000013573/ENSG00000161800/ENSG00000112029/ENSG00000165891/ENSG00000138182/ENSG00000122966/ENSG00000114346/ENSG00000170312/ENSG00000143476/ENSG00000129173/ENSG00000178295/ENSG00000137807/ENSG00000087586/ENSG00000175063/ENSG00000161692/ENSG00000118193/ENSG00000142731/ENSG00000126787/ENSG00000017427/ENSG00000134057/ENSG00000080986/ENSG00000138798"
"GO:0035924","GO:0035924","cellular response to vascular endothelial growth factor stimulus",48,0.584176440201315,1.99729064326469,0.000285842936885678,0.00894136765731865,0.00789697199595519,1178,"tags=31%, list=10%, signal=28%","ENSG00000183287/ENSG00000054598/ENSG00000113721/ENSG00000037280/ENSG00000162692/ENSG00000119630/ENSG00000179388/ENSG00000099250/ENSG00000128917/ENSG00000148400/ENSG00000156140/ENSG00000092421/ENSG00000128052/ENSG00000123358/ENSG00000135046"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",65,0.541146607294173,1.95006883908535,0.000317411828402154,0.00975767741450069,0.00861793276387699,1747,"tags=37%, list=15%, signal=31%","ENSG00000154734/ENSG00000158856/ENSG00000115232/ENSG00000115956/ENSG00000160323/ENSG00000099250/ENSG00000077943/ENSG00000101336/ENSG00000082781/ENSG00000138623/ENSG00000141968/ENSG00000149781/ENSG00000165025/ENSG00000000938/ENSG00000115414/ENSG00000105894/ENSG00000144668/ENSG00000213949/ENSG00000140678/ENSG00000118523/ENSG00000073712/ENSG00000143537/ENSG00000166333/ENSG00000135605"
"GO:0007018","GO:0007018","microtubule-based movement",241,-0.454129822754929,-1.54426855000028,0.000330998581418538,0.0100597239318623,0.00888469876439234,1675,"tags=28%, list=15%, signal=24%","ENSG00000158486/ENSG00000173805/ENSG00000181378/ENSG00000154429/ENSG00000079974/ENSG00000072864/ENSG00000272514/ENSG00000164038/ENSG00000126870/ENSG00000264364/ENSG00000158560/ENSG00000084731/ENSG00000114446/ENSG00000284862/ENSG00000165115/ENSG00000119650/ENSG00000179532/ENSG00000144451/ENSG00000204104/ENSG00000118965/ENSG00000117155/ENSG00000172426/ENSG00000068796/ENSG00000141577/ENSG00000138095/ENSG00000112290/ENSG00000154099/ENSG00000165506/ENSG00000088986/ENSG00000032742/ENSG00000146221/ENSG00000128581/ENSG00000159079/ENSG00000117245/ENSG00000138036/ENSG00000183833/ENSG00000122735/ENSG00000168556/ENSG00000132681/ENSG00000156042/ENSG00000141013/ENSG00000100346/ENSG00000163462/ENSG00000237649/ENSG00000084674/ENSG00000080572/ENSG00000131044/ENSG00000161800/ENSG00000112981/ENSG00000174844/ENSG00000105479/ENSG00000100078/ENSG00000163808/ENSG00000152670/ENSG00000138182/ENSG00000167858/ENSG00000121621/ENSG00000152763/ENSG00000137807/ENSG00000256061/ENSG00000171885/ENSG00000138778/ENSG00000118193/ENSG00000126787/ENSG00000090889/ENSG00000112984/ENSG00000158023"
"GO:0050864","GO:0050864","regulation of B cell activation",72,0.516358088366475,1.88441857022085,0.00037128511910694,0.0112203621587741,0.00990976874547693,809,"tags=21%, list=7%, signal=19%","ENSG00000211899/ENSG00000012124/ENSG00000150455/ENSG00000124762/ENSG00000081189/ENSG00000169508/ENSG00000152518/ENSG00000010671/ENSG00000139370/ENSG00000168918/ENSG00000177425/ENSG00000110651/ENSG00000185950/ENSG00000196950/ENSG00000165025"
"GO:0042100","GO:0042100","B cell proliferation",43,0.594911678933018,1.98447467802985,0.000381368192492428,0.011460328436191,0.0101217057830042,773,"tags=28%, list=7%, signal=26%","ENSG00000012124/ENSG00000105369/ENSG00000150455/ENSG00000124762/ENSG00000081189/ENSG00000169508/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000110651/ENSG00000185950/ENSG00000196950"
"GO:0002274","GO:0002274","myeloid leukocyte activation",402,0.309434130185943,1.35954929453333,0.000383753933959442,0.0114675966075366,0.0101281249962363,1811,"tags=26%, list=16%, signal=22%","ENSG00000196664/ENSG00000244734/ENSG00000103196/ENSG00000137801/ENSG00000148346/ENSG00000123146/ENSG00000101160/ENSG00000163191/ENSG00000261371/ENSG00000064601/ENSG00000158825/ENSG00000143119/ENSG00000170266/ENSG00000137509/ENSG00000123685/ENSG00000185475/ENSG00000188906/ENSG00000109861/ENSG00000143162/ENSG00000023697/ENSG00000043462/ENSG00000104763/ENSG00000127129/ENSG00000092531/ENSG00000173372/ENSG00000127951/ENSG00000010671/ENSG00000102393/ENSG00000109323/ENSG00000051620/ENSG00000100292/ENSG00000165379/ENSG00000049860/ENSG00000241839/ENSG00000110719/ENSG00000038002/ENSG00000197746/ENSG00000139370/ENSG00000001036/ENSG00000033327/ENSG00000141012/ENSG00000196743/ENSG00000104419/ENSG00000196187/ENSG00000164713/ENSG00000110442/ENSG00000185896/ENSG00000165025/ENSG00000115607/ENSG00000174130/ENSG00000197081/ENSG00000077585/ENSG00000108405/ENSG00000103544/ENSG00000100299/ENSG00000000938/ENSG00000196415/ENSG00000204386/ENSG00000130038/ENSG00000137265/ENSG00000080824/ENSG00000066336/ENSG00000138246/ENSG00000106348/ENSG00000164733/ENSG00000100554/ENSG00000149925/ENSG00000183020/ENSG00000099940/ENSG00000126368/ENSG00000025434/ENSG00000127329/ENSG00000255587/ENSG00000197548/ENSG00000101425/ENSG00000109270/ENSG00000119655/ENSG00000115828/ENSG00000171132/ENSG00000151651/ENSG00000139725/ENSG00000165102/ENSG00000140678/ENSG00000157404/ENSG00000124126/ENSG00000093072/ENSG00000005893/ENSG00000096968/ENSG00000188811/ENSG00000166825/ENSG00000163513/ENSG00000204472/ENSG00000128340/ENSG00000181467/ENSG00000119508/ENSG00000165168/ENSG00000196535/ENSG00000168461/ENSG00000172057/ENSG00000148444/ENSG00000144589/ENSG00000108828/ENSG00000168214"
"GO:0030168","GO:0030168","platelet activation",106,0.466954938322524,1.81109336820448,0.000397436097538821,0.011810476031862,0.0104309544196154,1747,"tags=33%, list=15%, signal=28%","ENSG00000244734/ENSG00000274286/ENSG00000169704/ENSG00000178732/ENSG00000158856/ENSG00000069018/ENSG00000115956/ENSG00000160323/ENSG00000043462/ENSG00000169313/ENSG00000167601/ENSG00000154127/ENSG00000185532/ENSG00000166501/ENSG00000189114/ENSG00000142615/ENSG00000141968/ENSG00000153208/ENSG00000149781/ENSG00000165025/ENSG00000108405/ENSG00000186222/ENSG00000115414/ENSG00000157680/ENSG00000150594/ENSG00000181104/ENSG00000101335/ENSG00000171132/ENSG00000159176/ENSG00000100311/ENSG00000181467/ENSG00000065675/ENSG00000197461/ENSG00000166333/ENSG00000135605"
"GO:0048753","GO:0048753","pigment granule organization",22,0.731664837734631,2.10705881820223,0.000428539668530231,0.012338707696309,0.0108974860310406,2516,"tags=73%, list=22%, signal=57%","ENSG00000104164/ENSG00000169554/ENSG00000189114/ENSG00000143553/ENSG00000123892/ENSG00000186222/ENSG00000196072/ENSG00000118508/ENSG00000065000/ENSG00000188428/ENSG00000100099/ENSG00000132842/ENSG00000171791/ENSG00000137177/ENSG00000047579/ENSG00000107521"
"GO:0006687","GO:0006687","glycosphingolipid metabolic process",51,0.570453864446021,1.99407939619986,0.00043448266657749,0.0123715008310813,0.0109264487665954,1782,"tags=47%, list=16%, signal=40%","ENSG00000184389/ENSG00000008513/ENSG00000198951/ENSG00000177628/ENSG00000064601/ENSG00000170266/ENSG00000111728/ENSG00000177511/ENSG00000104763/ENSG00000102393/ENSG00000140557/ENSG00000049860/ENSG00000166311/ENSG00000197746/ENSG00000196743/ENSG00000135454/ENSG00000100299/ENSG00000204386/ENSG00000235863/ENSG00000103089/ENSG00000157404/ENSG00000174607/ENSG00000158220/ENSG00000257524"
"GO:0019218","GO:0019218","regulation of steroid metabolic process",83,-0.56476076427952,-1.73142677990396,0.000434818126050343,0.0123715008310813,0.0109264487665954,1127,"tags=31%, list=10%, signal=28%","ENSG00000278540/ENSG00000130203/ENSG00000172893/ENSG00000062282/ENSG00000111684/ENSG00000170522/ENSG00000198911/ENSG00000118137/ENSG00000100003/ENSG00000084674/ENSG00000109929/ENSG00000099194/ENSG00000167508/ENSG00000113161/ENSG00000169710/ENSG00000167910/ENSG00000160752/ENSG00000079459/ENSG00000147465/ENSG00000149809/ENSG00000110921/ENSG00000001630/ENSG00000112972/ENSG00000160285/ENSG00000104549/ENSG00000073734"
"GO:0072527","GO:0072527","pyrimidine-containing compound metabolic process",60,-0.601356071141226,-1.75840314436559,0.000473361767021113,0.0133263794305049,0.0117697928553504,2198,"tags=42%, list=19%, signal=34%","ENSG00000196511/ENSG00000128951/ENSG00000125454/ENSG00000094841/ENSG00000156136/ENSG00000114026/ENSG00000172113/ENSG00000147647/ENSG00000183696/ENSG00000130021/ENSG00000188641/ENSG00000167900/ENSG00000102967/ENSG00000100024/ENSG00000259431/ENSG00000181322/ENSG00000076248/ENSG00000167325/ENSG00000179958/ENSG00000112981/ENSG00000103202/ENSG00000111732/ENSG00000021826/ENSG00000129187/ENSG00000025708"
"GO:0016572","GO:0016572","histone phosphorylation",31,-0.690156918412871,-1.8114459277927,0.000506473676638995,0.0141100400851145,0.012461918096249,544,"tags=32%, list=5%, signal=31%","ENSG00000149311/ENSG00000173531/ENSG00000160396/ENSG00000178999/ENSG00000149503/ENSG00000170312/ENSG00000087586/ENSG00000177602/ENSG00000145386/ENSG00000134057"
"GO:0007292","GO:0007292","female gamete generation",82,-0.563633757934027,-1.72545734531349,0.000567497234430967,0.0155668856767756,0.013748596966943,1805,"tags=35%, list=16%, signal=30%","ENSG00000125319/ENSG00000134278/ENSG00000132475/ENSG00000182749/ENSG00000204991/ENSG00000149311/ENSG00000047188/ENSG00000110492/ENSG00000198783/ENSG00000143452/ENSG00000163661/ENSG00000137090/ENSG00000100918/ENSG00000188372/ENSG00000148935/ENSG00000137819/ENSG00000170820/ENSG00000112029/ENSG00000111877/ENSG00000174948/ENSG00000157456/ENSG00000087586/ENSG00000122641/ENSG00000112742/ENSG00000131747/ENSG00000141384/ENSG00000166851/ENSG00000017427/ENSG00000134057"
"GO:0019932","GO:0019932","second-messenger-mediated signaling",197,0.371835498334633,1.57906104448107,0.000572489207825274,0.0156236978196806,0.0137987731725018,1033,"tags=24%, list=9%, signal=23%","ENSG00000012124/ENSG00000160683/ENSG00000136931/ENSG00000182759/ENSG00000007908/ENSG00000072954/ENSG00000106128/ENSG00000115641/ENSG00000137801/ENSG00000158856/ENSG00000115956/ENSG00000162692/ENSG00000213648/ENSG00000198121/ENSG00000151067/ENSG00000175471/ENSG00000174600/ENSG00000188906/ENSG00000136160/ENSG00000100968/ENSG00000101082/ENSG00000127129/ENSG00000169313/ENSG00000185532/ENSG00000010671/ENSG00000071282/ENSG00000183454/ENSG00000173585/ENSG00000068383/ENSG00000138193/ENSG00000114757/ENSG00000148730/ENSG00000079337/ENSG00000186642/ENSG00000244165/ENSG00000117602/ENSG00000121966/ENSG00000153904/ENSG00000129048/ENSG00000112541/ENSG00000165025/ENSG00000118729/ENSG00000171408/ENSG00000005882/ENSG00000183134/ENSG00000133019/ENSG00000180535/ENSG00000128052"
"GO:0031069","GO:0031069","hair follicle morphogenesis",20,0.73550275930636,2.05667353957695,0.000702287903891633,0.0185967227619621,0.0164245341983619,1320,"tags=45%, list=12%, signal=40%","ENSG00000171243/ENSG00000178919/ENSG00000124216/ENSG00000070193/ENSG00000148400/ENSG00000164690/ENSG00000165240/ENSG00000134363/ENSG00000164379"
"GO:0009582","GO:0009582","detection of abiotic stimulus",83,-0.550999643176493,-1.68923834347871,0.000807974514688268,0.0211855670542527,0.018710988761202,1518,"tags=37%, list=13%, signal=33%","ENSG00000122733/ENSG00000104321/ENSG00000126001/ENSG00000006128/ENSG00000180245/ENSG00000163485/ENSG00000164418/ENSG00000021300/ENSG00000109047/ENSG00000112599/ENSG00000130711/ENSG00000132932/ENSG00000130561/ENSG00000116745/ENSG00000104237/ENSG00000198400/ENSG00000180376/ENSG00000182450/ENSG00000129221/ENSG00000130943/ENSG00000083067/ENSG00000198515/ENSG00000112041/ENSG00000102104/ENSG00000186862/ENSG00000060718/ENSG00000277481/ENSG00000105707/ENSG00000095397/ENSG00000116703/ENSG00000086717"
"GO:0008299","GO:0008299","isoprenoid biosynthetic process",24,-0.712738654159029,-1.7890098040545,0.000896874503387673,0.0228662750515855,0.0201953818089984,1134,"tags=42%, list=10%, signal=38%","ENSG00000148459/ENSG00000116745/ENSG00000114115/ENSG00000167508/ENSG00000148377/ENSG00000113161/ENSG00000160752/ENSG00000110921/ENSG00000112972/ENSG00000160285"
"GO:0051272","GO:0051272","positive regulation of cellular component movement",377,0.305796370915206,1.34759397324609,0.000897722520252937,0.0228662750515855,0.0201953818089984,1697,"tags=25%, list=15%, signal=22%","ENSG00000130643/ENSG00000183287/ENSG00000142871/ENSG00000113721/ENSG00000037280/ENSG00000150455/ENSG00000137285/ENSG00000137801/ENSG00000154734/ENSG00000158856/ENSG00000115232/ENSG00000119630/ENSG00000185652/ENSG00000100600/ENSG00000133789/ENSG00000198121/ENSG00000101280/ENSG00000183087/ENSG00000163191/ENSG00000261371/ENSG00000034971/ENSG00000134954/ENSG00000087589/ENSG00000099250/ENSG00000105137/ENSG00000174600/ENSG00000170962/ENSG00000075213/ENSG00000124216/ENSG00000153071/ENSG00000127129/ENSG00000183779/ENSG00000169313/ENSG00000138623/ENSG00000070193/ENSG00000100292/ENSG00000154764/ENSG00000185033/ENSG00000148400/ENSG00000149781/ENSG00000184481/ENSG00000131016/ENSG00000153993/ENSG00000114378/ENSG00000121966/ENSG00000185950/ENSG00000140443/ENSG00000182578/ENSG00000177469/ENSG00000092421/ENSG00000076706/ENSG00000000938/ENSG00000165240/ENSG00000130300/ENSG00000128052/ENSG00000168758/ENSG00000115414/ENSG00000105894/ENSG00000162733/ENSG00000111186/ENSG00000100034/ENSG00000135046/ENSG00000019991/ENSG00000109756/ENSG00000136960/ENSG00000156427/ENSG00000107562/ENSG00000165714/ENSG00000123384/ENSG00000150594/ENSG00000181104/ENSG00000039523/ENSG00000048052/ENSG00000171132/ENSG00000151651/ENSG00000112562/ENSG00000143434/ENSG00000140678/ENSG00000157404/ENSG00000124126/ENSG00000077264/ENSG00000082684/ENSG00000167680/ENSG00000267795/ENSG00000096968/ENSG00000125538/ENSG00000073712/ENSG00000163513/ENSG00000198171/ENSG00000126353/ENSG00000100311/ENSG00000204472/ENSG00000128340/ENSG00000197461/ENSG00000119508"
"GO:0033238","GO:0033238","regulation of cellular amine metabolic process",60,-0.587071499638631,-1.71663415482432,0.00095139858879455,0.0238921645608547,0.0211014423845315,2932,"tags=60%, list=26%, signal=45%","ENSG00000159352/ENSG00000161057/ENSG00000222028/ENSG00000143450/ENSG00000100902/ENSG00000142507/ENSG00000108671/ENSG00000204264/ENSG00000100911/ENSG00000153086/ENSG00000165916/ENSG00000100519/ENSG00000108344/ENSG00000181019/ENSG00000154611/ENSG00000136930/ENSG00000058668/ENSG00000099341/ENSG00000175166/ENSG00000277791/ENSG00000092010/ENSG00000008018/ENSG00000131467/ENSG00000185627/ENSG00000041357/ENSG00000103035/ENSG00000143106/ENSG00000126067/ENSG00000160716/ENSG00000115233/ENSG00000173692/ENSG00000100567/ENSG00000087191/ENSG00000013275/ENSG00000153234/ENSG00000127838"
"GO:0006282","GO:0006282","regulation of DNA repair",92,-0.541192555141979,-1.69054179187369,0.00100611381037519,0.0249152906097077,0.0220050622853988,2335,"tags=33%, list=20%, signal=26%","ENSG00000166848/ENSG00000133302/ENSG00000087206/ENSG00000189403/ENSG00000101596/ENSG00000096717/ENSG00000143799/ENSG00000158161/ENSG00000134452/ENSG00000114026/ENSG00000134278/ENSG00000204991/ENSG00000138311/ENSG00000064655/ENSG00000146648/ENSG00000089280/ENSG00000112319/ENSG00000175643/ENSG00000128513/ENSG00000181544/ENSG00000051180/ENSG00000170430/ENSG00000117748/ENSG00000109685/ENSG00000132646/ENSG00000013573/ENSG00000188486/ENSG00000124795/ENSG00000111206/ENSG00000185480"
