"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0007281","GO:0007281","germ cell development",139,-0.594967106168946,-1.92023913152589,1.40114493235696e-07,1.15720000212249e-05,9.75644312566427e-06,1949,"tags=44%, list=17%, signal=37%","ENSG00000105948/ENSG00000163501/ENSG00000116455/ENSG00000110218/ENSG00000087903/ENSG00000274529/ENSG00000275793/ENSG00000088986/ENSG00000221829/ENSG00000131914/ENSG00000198783/ENSG00000166086/ENSG00000140463/ENSG00000149311/ENSG00000133105/ENSG00000118690/ENSG00000182749/ENSG00000136811/ENSG00000168556/ENSG00000047188/ENSG00000125863/ENSG00000110492/ENSG00000162782/ENSG00000188613/ENSG00000160401/ENSG00000177138/ENSG00000101104/ENSG00000095627/ENSG00000163661/ENSG00000001626/ENSG00000177707/ENSG00000158169/ENSG00000272514/ENSG00000198765/ENSG00000141577/ENSG00000181378/ENSG00000173769/ENSG00000164104/ENSG00000136492/ENSG00000095002/ENSG00000134874/ENSG00000144451/ENSG00000164113/ENSG00000104044/ENSG00000161594/ENSG00000137819/ENSG00000143452/ENSG00000112029/ENSG00000256453/ENSG00000112981/ENSG00000137090/ENSG00000112530/ENSG00000100918/ENSG00000160188/ENSG00000087586/ENSG00000100078/ENSG00000188372/ENSG00000101489/ENSG00000134057/ENSG00000141384/ENSG00000017427"
"GO:0051303","GO:0051303","establishment of chromosome localization",54,-0.717298052627873,-2.06186799832484,1.41982263105502e-07,1.15720000212249e-05,9.75644312566427e-06,1288,"tags=37%, list=11%, signal=33%","ENSG00000072864/ENSG00000149311/ENSG00000083535/ENSG00000237649/ENSG00000143228/ENSG00000146670/ENSG00000040275/ENSG00000149503/ENSG00000178999/ENSG00000167842/ENSG00000163611/ENSG00000118193/ENSG00000121621/ENSG00000249961/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000134057/ENSG00000134690/ENSG00000080986"
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility",62,-0.701617233758627,-2.06234009312379,2.73832989199019e-07,1.99669887957618e-05,1.68343233856999e-05,1292,"tags=58%, list=12%, signal=52%","ENSG00000070761/ENSG00000154429/ENSG00000100346/ENSG00000058668/ENSG00000179636/ENSG00000140463/ENSG00000118690/ENSG00000168556/ENSG00000125863/ENSG00000160401/ENSG00000158486/ENSG00000284862/ENSG00000166171/ENSG00000183914/ENSG00000122735/ENSG00000272514/ENSG00000151023/ENSG00000162643/ENSG00000141577/ENSG00000181378/ENSG00000039139/ENSG00000165506/ENSG00000144451/ENSG00000096093/ENSG00000141519/ENSG00000084674/ENSG00000141013/ENSG00000146221/ENSG00000080572/ENSG00000172426/ENSG00000132681/ENSG00000131044/ENSG00000167858/ENSG00000100078/ENSG00000152670/ENSG00000158023"
"GO:0060285","GO:0060285","cilium-dependent cell motility",62,-0.701617233758627,-2.06234009312379,2.73832989199019e-07,1.99669887957618e-05,1.68343233856999e-05,1292,"tags=58%, list=12%, signal=52%","ENSG00000070761/ENSG00000154429/ENSG00000100346/ENSG00000058668/ENSG00000179636/ENSG00000140463/ENSG00000118690/ENSG00000168556/ENSG00000125863/ENSG00000160401/ENSG00000158486/ENSG00000284862/ENSG00000166171/ENSG00000183914/ENSG00000122735/ENSG00000272514/ENSG00000151023/ENSG00000162643/ENSG00000141577/ENSG00000181378/ENSG00000039139/ENSG00000165506/ENSG00000144451/ENSG00000096093/ENSG00000141519/ENSG00000084674/ENSG00000141013/ENSG00000146221/ENSG00000080572/ENSG00000172426/ENSG00000132681/ENSG00000131044/ENSG00000167858/ENSG00000100078/ENSG00000152670/ENSG00000158023"
"GO:0050900","GO:0050900","leukocyte migration",255,0.412914811415063,1.87036348451903,2.87101212337876e-07,2.03686670915385e-05,1.71729814776781e-05,1822,"tags=33%, list=16%, signal=29%","ENSG00000211899/ENSG00000160683/ENSG00000007908/ENSG00000112175/ENSG00000150455/ENSG00000075340/ENSG00000137801/ENSG00000115232/ENSG00000134830/ENSG00000162692/ENSG00000119630/ENSG00000133789/ENSG00000122592/ENSG00000101336/ENSG00000169313/ENSG00000169508/ENSG00000100600/ENSG00000101280/ENSG00000177628/ENSG00000177398/ENSG00000138135/ENSG00000110080/ENSG00000141968/ENSG00000136160/ENSG00000261371/ENSG00000183087/ENSG00000174600/ENSG00000168918/ENSG00000145147/ENSG00000089060/ENSG00000021488/ENSG00000165025/ENSG00000147443/ENSG00000182578/ENSG00000177105/ENSG00000015413/ENSG00000119919/ENSG00000196415/ENSG00000166923/ENSG00000147573/ENSG00000127129/ENSG00000171522/ENSG00000153208/ENSG00000130300/ENSG00000063660/ENSG00000140678/ENSG00000183018/ENSG00000128340/ENSG00000167207/ENSG00000141655/ENSG00000107562/ENSG00000204472/ENSG00000160255/ENSG00000124126/ENSG00000110651/ENSG00000172817/ENSG00000170962/ENSG00000136286/ENSG00000121966/ENSG00000091879/ENSG00000100311/ENSG00000165731/ENSG00000120129/ENSG00000162512/ENSG00000151651/ENSG00000196639/ENSG00000213949/ENSG00000135046/ENSG00000090863/ENSG00000271447/ENSG00000143369/ENSG00000168003/ENSG00000157404/ENSG00000126353/ENSG00000197635/ENSG00000186810/ENSG00000105974/ENSG00000121053/ENSG00000158769/ENSG00000124145/ENSG00000164251/ENSG00000168329/ENSG00000103064/ENSG00000177119/ENSG00000107099"
"GO:0051983","GO:0051983","regulation of chromosome segregation",59,-0.712416529987771,-2.07993194222645,3.90983668131491e-07,2.73688567692044e-05,2.30748957823568e-05,1232,"tags=42%, list=11%, signal=38%","ENSG00000154473/ENSG00000149311/ENSG00000053900/ENSG00000163029/ENSG00000181085/ENSG00000178295/ENSG00000138411/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000143452/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000175063/ENSG00000148773/ENSG00000117724/ENSG00000013810/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0006334","GO:0006334","nucleosome assembly",53,-0.718657240164426,-2.06682481180697,4.52068936928037e-07,3.11394683478576e-05,2.62539276997977e-05,1623,"tags=51%, list=14%, signal=44%","ENSG00000105011/ENSG00000189060/ENSG00000099284/ENSG00000175792/ENSG00000075856/ENSG00000132780/ENSG00000125398/ENSG00000162521/ENSG00000187475/ENSG00000118900/ENSG00000164104/ENSG00000188312/ENSG00000197837/ENSG00000196497/ENSG00000129534/ENSG00000167670/ENSG00000102384/ENSG00000188486/ENSG00000073111/ENSG00000101812/ENSG00000166451/ENSG00000159055/ENSG00000102901/ENSG00000183598/ENSG00000100162/ENSG00000159259/ENSG00000123219"
"GO:0042073","GO:0042073","intraciliary transport",43,-0.746917708491272,-2.09161267651461,5.73013760960932e-07,3.71397808030233e-05,3.13128377497169e-05,2240,"tags=77%, list=20%, signal=62%","ENSG00000187240/ENSG00000196659/ENSG00000187535/ENSG00000122970/ENSG00000105948/ENSG00000112144/ENSG00000119333/ENSG00000131437/ENSG00000138036/ENSG00000088986/ENSG00000075945/ENSG00000123607/ENSG00000084731/ENSG00000101350/ENSG00000138002/ENSG00000111837/ENSG00000138175/ENSG00000213123/ENSG00000163913/ENSG00000135338/ENSG00000117155/ENSG00000100360/ENSG00000117245/ENSG00000126870/ENSG00000119650/ENSG00000118965/ENSG00000204104/ENSG00000141577/ENSG00000114446/ENSG00000032742/ENSG00000079974/ENSG00000264364/ENSG00000128581"
"GO:1903131","GO:1903131","mononuclear cell differentiation",234,0.415993482672965,1.85703662963139,6.02227390682459e-07,3.76392119176537e-05,3.17339120027536e-05,2467,"tags=40%, list=22%, signal=32%","ENSG00000105369/ENSG00000162552/ENSG00000132703/ENSG00000115232/ENSG00000008513/ENSG00000159216/ENSG00000162692/ENSG00000179388/ENSG00000134321/ENSG00000122592/ENSG00000169508/ENSG00000131188/ENSG00000177628/ENSG00000164690/ENSG00000141968/ENSG00000010671/ENSG00000127951/ENSG00000183087/ENSG00000168918/ENSG00000128917/ENSG00000066336/ENSG00000106003/ENSG00000165025/ENSG00000182578/ENSG00000136997/ENSG00000119919/ENSG00000196415/ENSG00000110719/ENSG00000152518/ENSG00000171522/ENSG00000153208/ENSG00000173585/ENSG00000153551/ENSG00000140968/ENSG00000137265/ENSG00000167601/ENSG00000056586/ENSG00000119457/ENSG00000130584/ENSG00000135905/ENSG00000048052/ENSG00000135047/ENSG00000124126/ENSG00000134516/ENSG00000161031/ENSG00000172216/ENSG00000184916/ENSG00000100060/ENSG00000122122/ENSG00000165240/ENSG00000198286/ENSG00000065000/ENSG00000204103/ENSG00000151651/ENSG00000104312/ENSG00000125538/ENSG00000156127/ENSG00000135046/ENSG00000198846/ENSG00000136630/ENSG00000157404/ENSG00000126353/ENSG00000108175/ENSG00000197943/ENSG00000168214/ENSG00000167604/ENSG00000163513/ENSG00000164251/ENSG00000137154/ENSG00000106571/ENSG00000204305/ENSG00000160685/ENSG00000124253/ENSG00000185811/ENSG00000171791/ENSG00000185507/ENSG00000111679/ENSG00000168421/ENSG00000143772/ENSG00000164509/ENSG00000100105/ENSG00000147251/ENSG00000101096/ENSG00000069667/ENSG00000132522/ENSG00000115221/ENSG00000126804/ENSG00000131507/ENSG00000067955/ENSG00000020633/ENSG00000132842/ENSG00000185650/ENSG00000171608/ENSG00000168264"
"GO:0060326","GO:0060326","cell chemotaxis",165,0.454456188656382,1.88696221097932,6.83258375079959e-07,4.03045670693234e-05,3.39810936393995e-05,1856,"tags=38%, list=17%, signal=32%","ENSG00000160683/ENSG00000150455/ENSG00000113721/ENSG00000137801/ENSG00000134830/ENSG00000162692/ENSG00000119630/ENSG00000133789/ENSG00000179388/ENSG00000169508/ENSG00000100600/ENSG00000138135/ENSG00000198121/ENSG00000141968/ENSG00000136160/ENSG00000183087/ENSG00000174600/ENSG00000145147/ENSG00000146242/ENSG00000089060/ENSG00000165025/ENSG00000182578/ENSG00000177105/ENSG00000015413/ENSG00000099250/ENSG00000166923/ENSG00000127129/ENSG00000173585/ENSG00000128340/ENSG00000167207/ENSG00000141655/ENSG00000148400/ENSG00000107562/ENSG00000204472/ENSG00000160255/ENSG00000124126/ENSG00000172817/ENSG00000128512/ENSG00000170962/ENSG00000129048/ENSG00000121966/ENSG00000062598/ENSG00000100311/ENSG00000120129/ENSG00000128052/ENSG00000151651/ENSG00000196639/ENSG00000213949/ENSG00000019991/ENSG00000135046/ENSG00000271447/ENSG00000065675/ENSG00000157404/ENSG00000110934/ENSG00000126353/ENSG00000197635/ENSG00000186810/ENSG00000164251/ENSG00000168329/ENSG00000173578/ENSG00000154928/ENSG00000177119/ENSG00000113083"
"GO:0090181","GO:0090181","regulation of cholesterol metabolic process",47,-0.725636506819947,-2.05093256041355,7.1846277083988e-07,4.1910328298993e-05,3.53349234079731e-05,1871,"tags=53%, list=17%, signal=44%","ENSG00000062282/ENSG00000130203/ENSG00000111664/ENSG00000163344/ENSG00000111684/ENSG00000278540/ENSG00000198911/ENSG00000172893/ENSG00000170522/ENSG00000109929/ENSG00000113161/ENSG00000167910/ENSG00000100003/ENSG00000099194/ENSG00000167508/ENSG00000084674/ENSG00000079459/ENSG00000169710/ENSG00000149809/ENSG00000110921/ENSG00000160752/ENSG00000001630/ENSG00000112972/ENSG00000160285/ENSG00000104549"
"GO:0051784","GO:0051784","negative regulation of nuclear division",40,-0.754014345722216,-2.07781422603977,7.63998556613384e-07,4.3128950776562e-05,3.63623534868057e-05,636,"tags=40%, list=6%, signal=38%","ENSG00000178295/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000143452/ENSG00000112029/ENSG00000040275/ENSG00000178999/ENSG00000137090/ENSG00000117724/ENSG00000112742/ENSG00000169679/ENSG00000166851/ENSG00000134057/ENSG00000156509/ENSG00000080986"
"GO:0046649","GO:0046649","lymphocyte activation",374,0.353404277911397,1.62111649019377,8.87403747226161e-07,4.90407333993405e-05,4.13466233472134e-05,1939,"tags=31%, list=17%, signal=26%","ENSG00000012124/ENSG00000211899/ENSG00000160683/ENSG00000105369/ENSG00000124215/ENSG00000162552/ENSG00000150455/ENSG00000115232/ENSG00000008513/ENSG00000159216/ENSG00000162692/ENSG00000133789/ENSG00000179388/ENSG00000134321/ENSG00000169508/ENSG00000081189/ENSG00000131188/ENSG00000124762/ENSG00000177628/ENSG00000077420/ENSG00000164690/ENSG00000141968/ENSG00000010671/ENSG00000127951/ENSG00000183087/ENSG00000168918/ENSG00000128917/ENSG00000066336/ENSG00000106003/ENSG00000165025/ENSG00000101082/ENSG00000189114/ENSG00000119919/ENSG00000177425/ENSG00000110719/ENSG00000152518/ENSG00000166501/ENSG00000171522/ENSG00000153208/ENSG00000173585/ENSG00000000938/ENSG00000153551/ENSG00000137265/ENSG00000128340/ENSG00000167207/ENSG00000167601/ENSG00000139370/ENSG00000056586/ENSG00000119457/ENSG00000196950/ENSG00000135905/ENSG00000185896/ENSG00000204472/ENSG00000048052/ENSG00000100351/ENSG00000070193/ENSG00000160255/ENSG00000135047/ENSG00000124126/ENSG00000134516/ENSG00000161031/ENSG00000110651/ENSG00000172216/ENSG00000168071/ENSG00000184916/ENSG00000100060/ENSG00000122122/ENSG00000165240/ENSG00000198286/ENSG00000114315/ENSG00000125735/ENSG00000065000/ENSG00000165704/ENSG00000204103/ENSG00000164430/ENSG00000151651/ENSG00000104312/ENSG00000076641/ENSG00000125538/ENSG00000105122/ENSG00000156127/ENSG00000135046/ENSG00000081181/ENSG00000197329/ENSG00000198846/ENSG00000123143/ENSG00000185950/ENSG00000065675/ENSG00000136630/ENSG00000157404/ENSG00000126353/ENSG00000005020/ENSG00000136167/ENSG00000108175/ENSG00000197635/ENSG00000197943/ENSG00000105974/ENSG00000107968/ENSG00000168214/ENSG00000167604/ENSG00000163513/ENSG00000124145/ENSG00000164251/ENSG00000118503/ENSG00000158092/ENSG00000107099/ENSG00000077264/ENSG00000137154/ENSG00000106571/ENSG00000166949/ENSG00000204305/ENSG00000160685/ENSG00000124253/ENSG00000185811/ENSG00000171791"
"GO:0050000","GO:0050000","chromosome localization",56,-0.707721205985981,-2.0420124515776,1.18025325312559e-06,6.38796863805087e-05,5.38574598957472e-05,1288,"tags=36%, list=11%, signal=32%","ENSG00000072864/ENSG00000149311/ENSG00000083535/ENSG00000237649/ENSG00000143228/ENSG00000146670/ENSG00000040275/ENSG00000149503/ENSG00000178999/ENSG00000167842/ENSG00000163611/ENSG00000118193/ENSG00000121621/ENSG00000249961/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000134057/ENSG00000134690/ENSG00000080986"
"GO:0031145","GO:0031145","anaphase-promoting complex-dependent catabolic process",65,-0.66783616560616,-1.97975875681129,2.99108095110654e-06,0.000146758644797283,0.000123733353658662,2527,"tags=63%, list=23%, signal=49%","ENSG00000105325/ENSG00000165916/ENSG00000277791/ENSG00000004897/ENSG00000154611/ENSG00000222028/ENSG00000108671/ENSG00000161057/ENSG00000153107/ENSG00000100902/ENSG00000108344/ENSG00000008018/ENSG00000100519/ENSG00000110200/ENSG00000175166/ENSG00000089053/ENSG00000126067/ENSG00000041357/ENSG00000136930/ENSG00000100567/ENSG00000099341/ENSG00000143106/ENSG00000103035/ENSG00000154473/ENSG00000176248/ENSG00000185627/ENSG00000131467/ENSG00000115233/ENSG00000108106/ENSG00000087191/ENSG00000013275/ENSG00000053900/ENSG00000173692/ENSG00000164109/ENSG00000112029/ENSG00000178999/ENSG00000175063/ENSG00000087586/ENSG00000170312/ENSG00000166851/ENSG00000134057"
"GO:0051383","GO:0051383","kinetochore organization",15,-0.890650123679256,-2.01714783226742,4.48962160217041e-06,0.000208588614260129,0.000175862681296009,696,"tags=67%, list=6%, signal=63%","ENSG00000143228/ENSG00000136824/ENSG00000166451/ENSG00000167842/ENSG00000102901/ENSG00000117724/ENSG00000126787/ENSG00000138778/ENSG00000080986/ENSG00000123219"
"GO:0042100","GO:0042100","B cell proliferation",41,0.656943989291559,2.1803271787818,7.04704863286724e-06,0.000316213720705581,0.000266602244725207,1447,"tags=39%, list=13%, signal=34%","ENSG00000012124/ENSG00000105369/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000124762/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000196950/ENSG00000110651/ENSG00000122122/ENSG00000198286/ENSG00000197329/ENSG00000123143/ENSG00000185950"
"GO:0033044","GO:0033044","regulation of chromosome organization",207,-0.507931632596752,-1.70579360675764,9.77668612090701e-06,0.000424195058964974,0.000357642149964454,2410,"tags=31%, list=22%, signal=25%","ENSG00000187555/ENSG00000004897/ENSG00000047410/ENSG00000186868/ENSG00000141510/ENSG00000205629/ENSG00000130726/ENSG00000155827/ENSG00000153107/ENSG00000174953/ENSG00000166848/ENSG00000164754/ENSG00000128513/ENSG00000134283/ENSG00000119906/ENSG00000004487/ENSG00000086827/ENSG00000132475/ENSG00000096717/ENSG00000145736/ENSG00000110200/ENSG00000133302/ENSG00000089053/ENSG00000204569/ENSG00000130711/ENSG00000020922/ENSG00000113522/ENSG00000147601/ENSG00000092330/ENSG00000184304/ENSG00000143799/ENSG00000154473/ENSG00000075856/ENSG00000140451/ENSG00000149311/ENSG00000183207/ENSG00000053900/ENSG00000168556/ENSG00000181085/ENSG00000106028/ENSG00000178295/ENSG00000138411/ENSG00000146670/ENSG00000147316/ENSG00000164109/ENSG00000128789/ENSG00000124688/ENSG00000112029/ENSG00000040275/ENSG00000013573/ENSG00000115263/ENSG00000073111/ENSG00000178999/ENSG00000175063/ENSG00000131747/ENSG00000117724/ENSG00000013810/ENSG00000126787/ENSG00000112742/ENSG00000138778/ENSG00000169679/ENSG00000117650/ENSG00000166851/ENSG00000134057/ENSG00000080986"
"GO:0090329","GO:0090329","regulation of DNA-dependent DNA replication",39,-0.713770712540897,-1.95865030981893,1.2417753098435e-05,0.000525751643280514,0.000443265295237005,2057,"tags=64%, list=18%, signal=53%","ENSG00000121988/ENSG00000084073/ENSG00000113318/ENSG00000111445/ENSG00000140534/ENSG00000183765/ENSG00000256525/ENSG00000049541/ENSG00000165283/ENSG00000198783/ENSG00000134452/ENSG00000163918/ENSG00000006634/ENSG00000097046/ENSG00000138375/ENSG00000133119/ENSG00000112312/ENSG00000159147/ENSG00000132646/ENSG00000112029/ENSG00000136982/ENSG00000165891/ENSG00000129173/ENSG00000161692/ENSG00000168802"
"GO:0000184","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",92,0.499384400016034,1.96613758506933,2.93339004213684e-05,0.0010769438965887,0.000907979766447216,2587,"tags=62%, list=23%, signal=48%","ENSG00000233927/ENSG00000162244/ENSG00000231500/ENSG00000125691/ENSG00000189266/ENSG00000164587/ENSG00000167526/ENSG00000182899/ENSG00000197756/ENSG00000171858/ENSG00000174748/ENSG00000156482/ENSG00000142534/ENSG00000063177/ENSG00000083845/ENSG00000145592/ENSG00000134419/ENSG00000109475/ENSG00000105640/ENSG00000148303/ENSG00000137154/ENSG00000147604/ENSG00000112306/ENSG00000161016/ENSG00000182774/ENSG00000108107/ENSG00000136942/ENSG00000104408/ENSG00000221983/ENSG00000110700/ENSG00000142937/ENSG00000198918/ENSG00000198242/ENSG00000114391/ENSG00000188846/ENSG00000166441/ENSG00000118181/ENSG00000008988/ENSG00000149273/ENSG00000131469/ENSG00000171863/ENSG00000163682/ENSG00000170889/ENSG00000145425/ENSG00000142541/ENSG00000142676/ENSG00000198755/ENSG00000105372/ENSG00000174444/ENSG00000130255/ENSG00000197958/ENSG00000122026/ENSG00000172809/ENSG00000089009/ENSG00000115268/ENSG00000105193/ENSG00000168028"
"GO:0140527","GO:0140527","reciprocal homologous recombination",35,-0.724097142753352,-1.94694778152716,3.67413767771285e-05,0.00126073351686225,0.00106293422323925,2169,"tags=63%, list=19%, signal=51%","ENSG00000164754/ENSG00000054796/ENSG00000113318/ENSG00000187790/ENSG00000162039/ENSG00000020922/ENSG00000113522/ENSG00000178966/ENSG00000149311/ENSG00000085999/ENSG00000198765/ENSG00000173715/ENSG00000120498/ENSG00000136492/ENSG00000154920/ENSG00000051180/ENSG00000204410/ENSG00000100918/ENSG00000197275/ENSG00000100814/ENSG00000131747/ENSG00000160207"
"GO:0030888","GO:0030888","regulation of B cell proliferation",32,0.685093599578355,2.15624572558401,5.18080243287078e-05,0.00171064231274035,0.00144225582457608,1447,"tags=47%, list=13%, signal=41%","ENSG00000012124/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000124762/ENSG00000010671/ENSG00000168918/ENSG00000177425/ENSG00000196950/ENSG00000110651/ENSG00000122122/ENSG00000198286/ENSG00000197329/ENSG00000123143/ENSG00000185950"
"GO:0002221","GO:0002221","pattern recognition receptor signaling pathway",127,0.437794387091184,1.74865768982528,5.65834086708815e-05,0.00184511115231135,0.00155562754796376,2020,"tags=35%, list=18%, signal=29%","ENSG00000196664/ENSG00000143954/ENSG00000150455/ENSG00000163406/ENSG00000134321/ENSG00000120280/ENSG00000100600/ENSG00000010671/ENSG00000131378/ENSG00000162676/ENSG00000174130/ENSG00000198746/ENSG00000137265/ENSG00000167207/ENSG00000158270/ENSG00000139370/ENSG00000119457/ENSG00000110057/ENSG00000164733/ENSG00000160255/ENSG00000135047/ENSG00000101916/ENSG00000104312/ENSG00000025434/ENSG00000126368/ENSG00000114738/ENSG00000171132/ENSG00000160703/ENSG00000197329/ENSG00000163131/ENSG00000152223/ENSG00000145365/ENSG00000101966/ENSG00000105974/ENSG00000173039/ENSG00000205213/ENSG00000164251/ENSG00000118503/ENSG00000115267/ENSG00000184216/ENSG00000221983/ENSG00000147324/ENSG00000185507/ENSG00000051523"
"GO:0016458","GO:0016458","gene silencing",159,-0.515807108769158,-1.69503269046709,5.73348354932121e-05,0.00185807337246521,0.00156655609648445,2550,"tags=33%, list=23%, signal=26%","ENSG00000126070/ENSG00000155561/ENSG00000113360/ENSG00000162961/ENSG00000134323/ENSG00000047410/ENSG00000141510/ENSG00000198791/ENSG00000074266/ENSG00000102978/ENSG00000177000/ENSG00000132475/ENSG00000058804/ENSG00000069248/ENSG00000096717/ENSG00000084073/ENSG00000119778/ENSG00000157020/ENSG00000213024/ENSG00000189403/ENSG00000113569/ENSG00000189060/ENSG00000102900/ENSG00000099284/ENSG00000131914/ENSG00000163002/ENSG00000128016/ENSG00000186666/ENSG00000106462/ENSG00000156802/ENSG00000124571/ENSG00000108559/ENSG00000104626/ENSG00000187475/ENSG00000211460/ENSG00000095627/ENSG00000164032/ENSG00000105968/ENSG00000115289/ENSG00000093000/ENSG00000075188/ENSG00000146648/ENSG00000173809/ENSG00000197837/ENSG00000184571/ENSG00000256453/ENSG00000188486/ENSG00000077800/ENSG00000183598/ENSG00000162639/ENSG00000152670/ENSG00000178997"
"GO:0007040","GO:0007040","lysosome organization",57,0.558214945986097,1.97921671705253,6.71988112023825e-05,0.00211253747791921,0.00178109676083214,2692,"tags=47%, list=24%, signal=36%","ENSG00000120280/ENSG00000177628/ENSG00000179331/ENSG00000188906/ENSG00000049860/ENSG00000166340/ENSG00000112561/ENSG00000138760/ENSG00000131238/ENSG00000143553/ENSG00000165029/ENSG00000164961/ENSG00000102805/ENSG00000104142/ENSG00000146352/ENSG00000100099/ENSG00000111670/ENSG00000101955/ENSG00000103174/ENSG00000188603/ENSG00000104133/ENSG00000102879/ENSG00000107521/ENSG00000132842/ENSG00000113273/ENSG00000244045/ENSG00000134851"
"GO:0080171","GO:0080171","lytic vacuole organization",57,0.558214945986097,1.97921671705253,6.71988112023825e-05,0.00211253747791921,0.00178109676083214,2692,"tags=47%, list=24%, signal=36%","ENSG00000120280/ENSG00000177628/ENSG00000179331/ENSG00000188906/ENSG00000049860/ENSG00000166340/ENSG00000112561/ENSG00000138760/ENSG00000131238/ENSG00000143553/ENSG00000165029/ENSG00000164961/ENSG00000102805/ENSG00000104142/ENSG00000146352/ENSG00000100099/ENSG00000111670/ENSG00000101955/ENSG00000103174/ENSG00000188603/ENSG00000104133/ENSG00000102879/ENSG00000107521/ENSG00000132842/ENSG00000113273/ENSG00000244045/ENSG00000134851"
"GO:0006954","GO:0006954","inflammatory response",364,0.323154724675464,1.48337175015144,8.3672733267658e-05,0.00256889970558599,0.00216585930064944,1727,"tags=28%, list=15%, signal=25%","ENSG00000196664/ENSG00000143954/ENSG00000007908/ENSG00000150455/ENSG00000132703/ENSG00000166428/ENSG00000137801/ENSG00000123146/ENSG00000134830/ENSG00000162692/ENSG00000175040/ENSG00000174004/ENSG00000101336/ENSG00000170345/ENSG00000134954/ENSG00000177628/ENSG00000114378/ENSG00000010671/ENSG00000136160/ENSG00000137509/ENSG00000174600/ENSG00000188906/ENSG00000109861/ENSG00000092531/ENSG00000165025/ENSG00000184557/ENSG00000182578/ENSG00000015413/ENSG00000100968/ENSG00000186642/ENSG00000103175/ENSG00000138623/ENSG00000174130/ENSG00000110719/ENSG00000147573/ENSG00000171522/ENSG00000186792/ENSG00000165168/ENSG00000167207/ENSG00000167601/ENSG00000141655/ENSG00000148400/ENSG00000108405/ENSG00000086102/ENSG00000198959/ENSG00000140368/ENSG00000204472/ENSG00000048052/ENSG00000128271/ENSG00000160255/ENSG00000161031/ENSG00000184599/ENSG00000139610/ENSG00000110651/ENSG00000172216/ENSG00000101916/ENSG00000095303/ENSG00000169129/ENSG00000184163/ENSG00000153162/ENSG00000121966/ENSG00000185187/ENSG00000107798/ENSG00000006638/ENSG00000132510/ENSG00000067182/ENSG00000115607/ENSG00000213906/ENSG00000151651/ENSG00000104312/ENSG00000196639/ENSG00000025434/ENSG00000126368/ENSG00000019991/ENSG00000128604/ENSG00000125538/ENSG00000160703/ENSG00000116044/ENSG00000135046/ENSG00000174738/ENSG00000124212/ENSG00000155111/ENSG00000143369/ENSG00000065675/ENSG00000050628/ENSG00000134198/ENSG00000096968/ENSG00000157404/ENSG00000126353/ENSG00000186810/ENSG00000079257/ENSG00000160013/ENSG00000101966/ENSG00000136826/ENSG00000168214/ENSG00000167604/ENSG00000173039/ENSG00000158769/ENSG00000025800/ENSG00000116288/ENSG00000175445/ENSG00000164251/ENSG00000118503"
"GO:0050864","GO:0050864","regulation of B cell activation",69,0.536068583433093,1.9523535208874,8.4971607271604e-05,0.0025838029820487,0.00217842436882502,1447,"tags=29%, list=13%, signal=25%","ENSG00000012124/ENSG00000211899/ENSG00000150455/ENSG00000169508/ENSG00000081189/ENSG00000124762/ENSG00000010671/ENSG00000168918/ENSG00000165025/ENSG00000177425/ENSG00000152518/ENSG00000167207/ENSG00000139370/ENSG00000196950/ENSG00000110651/ENSG00000122122/ENSG00000198286/ENSG00000197329/ENSG00000123143/ENSG00000185950"
